longitude,latitude,OBJECTID,market_settlement_name,product_description,secondary_editor,editor,other_market_type_goods,market_type_goods,source,timestamp,market_name,market_days_monday,market_days_tuesday,market_days_wednesday,market_days_thursday,market_days_friday,market_days_saturday,market_days_sunday,total_market_days,wardcode,id,lat,lon
8.90951,7.35937,110233,Mbaakwenshi,,,racheal.olarewaju,,,OSGOF,2017/07/13 04:25:58+00,Mbaakwenshi Market,,,,,,,,,BNSGBK14,110233,7.36,8.91
8.93684,7.44909,110234,Mbaabo,,,racheal.olarewaju,,,OSGOF,2017/07/13 04:25:58+00,Mbaabo Market,,,,,,,,,BNSGBK14,110234,7.45,8.94
8.94689,7.46672,110235,Mbaasema I,,,racheal.olarewaju,,,OSGOF,2017/07/13 04:25:58+00,Mbaasema I Market,,,,,,,,,BNSGBK14,110235,7.47,8.95
8.94789,7.30098,110236,Mbaese,,,racheal.olarewaju,,,OSGOF,2017/07/13 04:25:58+00,Mbaese Market,,,,,,,,,BNSGBK13,110236,7.3,8.95
8.94972,7.43418,110237,Mbandyor II,,,racheal.olarewaju,,,OSGOF,2017/07/13 04:25:58+00,Mbandyor II Market,,,,,,,,,BNSGBK14,110237,7.43,8.95
8.94988,7.34573,110238,Mbaatari,,,racheal.olarewaju,,,OSGOF,2017/07/13 04:25:58+00,Mbaatari Market,,,,,,,,,BNSGBK13,110238,7.35,8.95
8.96755,7.33906,110239,Mbajen I,,,racheal.olarewaju,,,OSGOF,2017/07/13 04:25:58+00,Mbajen I Market,,,,,,,,,BNSGBK03,110239,7.34,8.97
8.96869,7.4229,110240,Mbakorihyen,,,racheal.olarewaju,,,OSGOF,2017/07/13 04:25:58+00,Mbakorihyen Market,,,,,,,,,BNSGBK14,110240,7.42,8.97
8.97886,7.4529,110241,Mbaasila,,,racheal.olarewaju,,,OSGOF,2017/07/13 04:25:58+00,Mbaasila Market,,,,,,,,,BNSGBK16,110241,7.45,8.98
9.02029,7.37715,110242,Mbatur,,,racheal.olarewaju,,,OSGOF,2017/07/13 04:25:58+00,Mbatur Market,,,,,,,,,BNSGBK03,110242,7.38,9.02
9.02332,7.3266,110243,Mbaiwar,,,racheal.olarewaju,,,OSGOF,2017/07/13 04:25:58+00,Mbaiwar Market,,,,,,,,,BNSGBK02,110243,7.33,9.02
9.02343,7.26071,110244,Mbaagule,,,racheal.olarewaju,,,OSGOF,2017/07/13 04:25:58+00,Mbaagule Market,,,,,,,,,BNSGBK10,110244,7.26,9.02
9.02622,7.46552,110245,Mbayakuma,,,racheal.olarewaju,,,OSGOF,2017/07/13 04:25:58+00,Mbayakuma Market,,,,,,,,,BNSGBK16,110245,7.47,9.03
9.04181,7.35916,110246,Genyi,,,racheal.olarewaju,,,OSGOF,2017/07/13 04:25:58+00,Genyi Market,,,,,,,,,BNSGBK02,110246,7.36,9.04
9.04767,7.31126,110247,Mkar Settlement,,,racheal.olarewaju,,,OSGOF,2017/07/13 04:25:58+00,Mkar Settlement Market,,,,,,,,,BNSGBK10,110247,7.31,9.05
9.05562,7.44534,110248,Afea,,,racheal.olarewaju,,,OSGOF,2017/07/13 04:25:58+00,Afea Market,,,,,,,,,BNSGBK09,110248,7.45,9.06
9.06345,7.28269,110250,Vaashom,,,racheal.olarewaju,,,OSGOF,2017/07/13 04:25:58+00,Vaashom Market,,,,,,,,,BNSGBK10,110250,7.28,9.06
9.06551,7.43461,110251,Mbaagbe,,,racheal.olarewaju,,,OSGOF,2017/07/13 04:25:58+00,Mbaagbe Market,,,,,,,,,BNSGBK09,110251,7.43,9.07
9.09302,7.2703,110252,Tsegbetien,,,racheal.olarewaju,,,OSGOF,2017/07/13 04:25:58+00,Tsegbetien Market,,,,,,,,,BNSGBK10,110252,7.27,9.09
9.10407,7.33006,110253,Mbabee,,,racheal.olarewaju,,,OSGOF,2017/07/13 04:25:58+00,Mbabee Market,,,,,,,,,BNSGBK05,110253,7.33,9.1
9.11358,7.37337,110254,Mbaagishuatiev,,,racheal.olarewaju,,,OSGOF,2017/07/13 04:25:58+00,Mbaagishuatiev Market,,,,,,,,,BNSGBK10,110254,7.37,9.11
9.11463,7.2821,110255,Anchongu,,,racheal.olarewaju,,,OSGOF,2017/07/13 04:25:58+00,Anchongu Market,,,,,,,,,BNSGBK10,110255,7.28,9.11
9.12872,7.27939,110256,Mbaatai,,,racheal.olarewaju,,,OSGOF,2017/07/13 04:25:58+00,Mbaatai Market,,,,,,,,,BNSGBK05,110256,7.28,9.13
9.14579,7.40426,110257,Mbahyondu,,,racheal.olarewaju,,,OSGOF,2017/07/13 04:25:58+00,Mbahyondu Market,,,,,,,,,BNSBKB05,110257,7.4,9.15
9.14645,7.36667,110258,Mbakusuv,,,racheal.olarewaju,,,OSGOF,2017/07/13 04:25:58+00,Mbakusuv Market,,,,,,,,,BNSGBK05,110258,7.37,9.15
9.15585,7.33994,110259,Mbashabu,,,racheal.olarewaju,,,OSGOF,2017/07/13 04:25:58+00,Mbashabu Market,,,,,,,,,BNSGBK05,110259,7.34,9.16
9.1666,7.29123,110260,Gatie,,,racheal.olarewaju,,,OSGOF,2017/07/13 04:25:58+00,Gatie Market,,,,,,,,,BNSGBK05,110260,7.29,9.17
9.18701,7.32403,110261,Mbaadam,,,racheal.olarewaju,,,OSGOF,2017/07/13 04:25:58+00,Mbaadam Market,,,,,,,,,BNSGBK05,110261,7.32,9.19
8.44556,7.99787,110262,Yogbo,,,racheal.olarewaju,,,OSGOF,2017/07/13 04:25:58+00,Yogbo Market,,,,,,,,,BNSYGJ06,110262,8,8.45
8.55495,8.03487,110263,Mbaorobe I,,,racheal.olarewaju,,,OSGOF,2017/07/13 04:25:58+00,Mbaorobe I Market,,,,,,,,,BNSYGJ07,110263,8.03,8.55
8.58754,7.91312,110264,Daudu,,,racheal.olarewaju,,,OSGOF,2017/07/13 04:25:58+00,Daudu Market,,,,,,,,,BNSYGJ05,110264,7.91,8.59
8.63555,7.96972,110265,Uikpam,,,racheal.olarewaju,,,OSGOF,2017/07/13 04:25:58+00,Uikpam Market,,,,,,,,,BNSYGJ03,110265,7.97,8.64
8.75065,7.75055,110266,Abinsi,,,racheal.olarewaju,,,OSGOF,2017/07/13 04:25:58+00,Abinsi Market,,,,,,,,,BNSYGJ01,110266,7.75,8.75
8.76066,7.98503,110267,Umenger,,,racheal.olarewaju,,,OSGOF,2017/07/13 04:25:58+00,Umenger Market,,,,,,,,,BNSYGJ04,110267,7.99,8.76
8.81252,7.72582,110268,Azom Utange,,,racheal.olarewaju,,,OSGOF,2017/07/13 04:25:58+00,Azom Utange Market,,,,,,,,,BNSYGJ01,110268,7.73,8.81
8.86061,7.81827,110269,Gbajimba,,,racheal.olarewaju,,,OSGOF,2017/07/13 04:25:58+00,Gbajimba Market,,,,,,,,,BNSYGJ08,110269,7.82,8.86
8.86951,7.70997,110270,Agasha,,,racheal.olarewaju,,,OSGOF,2017/07/13 04:25:58+00,Agasha Market,,,,,,,,,BNSYGJ02,110270,7.71,8.87
8.933,7.93351,110271,Tomotar,,,racheal.olarewaju,,,OSGOF,2017/07/13 04:25:58+00,Tomotar Market,,,,,,,,,BNSYGJ08,110271,7.93,8.93
8.94581,7.90811,110272,Tomanyiin,,,racheal.olarewaju,,,OSGOF,2017/07/13 04:25:58+00,Tomanyiin Market,,,,,,,,,BNSYGJ08,110272,7.91,8.95
9.01343,7.59871,110273,Mbayar,,,racheal.olarewaju,,,OSGOF,2017/07/13 04:25:58+00,Mbayar Market,,,,,,,,,BNSYGJ09,110273,7.6,9.01
9.04956,7.67878,110274,Mbamnyam I,,,racheal.olarewaju,,,OSGOF,2017/07/13 04:25:58+00,Mbamnyam I Market,,,,,,,,,BNSYGJ09,110274,7.68,9.05
9.05214,7.89756,110275,Mbahyande,,,racheal.olarewaju,,,OSGOF,2017/07/13 04:25:58+00,Mbahyande Market,,,,,,,,,BNSGBG07,110275,7.9,9.05
9.05326,7.75349,110276,Mbabaka,,,racheal.olarewaju,,,OSGOF,2017/07/13 04:25:58+00,Mbabaka Market,,,,,,,,,BNSYGJ09,110276,7.75,9.05
9.07862,7.67679,110277,Ginde,,,racheal.olarewaju,,,OSGOF,2017/07/13 04:25:58+00,Ginde Market,,,,,,,,,BNSYGJ09,110277,7.68,9.08
9.08357,7.5787,110278,Pevi,,,racheal.olarewaju,,,OSGOF,2017/07/13 04:25:58+00,Pevi Market,,,,,,,,,BNSBKB05,110278,7.58,9.08
9.11243,7.63008,110279,Aviaka,,,racheal.olarewaju,,,OSGOF,2017/07/13 04:25:58+00,Aviaka Market,,,,,,,,,BNSYGJ09,110279,7.63,9.11
8.21035,7.16594,110280,Mbakimbi,,,racheal.olarewaju,,,OSGOF,2017/07/13 04:25:58+00,Mbakimbi Market,,,,,,,,,BNSTKP05,110280,7.17,8.21
8.22545,7.14946,110281,Mbanayo,,,racheal.olarewaju,,,OSGOF,2017/07/13 04:25:58+00,Mbanayo Market,,,,,,,,,BNSTKP05,110281,7.15,8.23
8.22659,7.37133,110282,Aver,,,racheal.olarewaju,,,OSGOF,2017/07/13 04:25:58+00,Aver Market,,,,,,,,,BNSALD14,110282,7.37,8.23
8.26532,7.35125,110283,Mbaagor II,,,racheal.olarewaju,,,OSGOF,2017/07/13 04:25:58+00,Mbaagor II Market,,,,,,,,,BNSALD14,110283,7.35,8.27
8.26862,7.25787,110284,Taraku Town,,,racheal.olarewaju,,,OSGOF,2017/07/13 04:25:58+00,Taraku Town Market,,,,,,,,,BNSALD08,110284,7.26,8.27
8.27146,7.40304,110285,Ajinde Ikyov,,,racheal.olarewaju,,,OSGOF,2017/07/13 04:25:58+00,Ajinde Market Ikyov,,,,,,,,,BNSALD14,110285,7.4,8.27
8.27333,7.153,110286,Mbaazema,,,racheal.olarewaju,,,OSGOF,2017/07/13 04:25:58+00,Mbaazema Market,,,,,,,,,BNSALD08,110286,7.15,8.27
8.31102,7.40266,110287,Onmbatim,,,racheal.olarewaju,,,OSGOF,2017/07/13 04:25:58+00,Onmbatim Market,,,,,,,,,BNSALD08,110287,7.4,8.31
8.32975,7.35341,110288,Atsor,,,racheal.olarewaju,,,OSGOF,2017/07/13 04:25:58+00,Atsor Market,,,,,,,,,BNSALD14,110288,7.35,8.33
8.33026,7.42338,110289,Mbamela,,,racheal.olarewaju,,,OSGOF,2017/07/13 04:25:58+00,Mbamela Market,,,,,,,,,BNSALD08,110289,7.42,8.33
8.36571,7.28433,110290,Onmbaba,,,racheal.olarewaju,,,OSGOF,2017/07/13 04:25:58+00,Onmbaba Market,,,,,,,,,BNSALD12,110290,7.28,8.37
8.37113,7.21499,110291,Mbazema,,,racheal.olarewaju,,,OSGOF,2017/07/13 04:25:58+00,Mbazema Market,,,,,,,,,BNSALD05,110291,7.21,8.37
8.37345,7.37912,110292,Mbaashaghem,,,racheal.olarewaju,,,OSGOF,2017/07/13 04:25:58+00,Mbaashaghem Market,,,,,,,,,BNSALD14,110292,7.38,8.37
8.39298,7.24042,110293,Mbaasokaa,,,racheal.olarewaju,,,OSGOF,2017/07/13 04:25:58+00,Mbaasokaa Market,,,,,,,,,BNSALD12,110293,7.24,8.39
8.39967,7.25322,110294,Mbadajo I,,,racheal.olarewaju,,,OSGOF,2017/07/13 04:25:58+00,Mbadajo I Market,,,,,,,,,BNSALD12,110294,7.25,8.4
8.40386,7.24318,110295,Mbagba,,,racheal.olarewaju,,,OSGOF,2017/07/13 04:25:58+00,Mbagba Market,,,,,,,,,BNSALD12,110295,7.24,8.4
8.40523,7.1564,110296,Epwa Ete,,,racheal.olarewaju,,,OSGOF,2017/07/13 04:25:58+00,Epwa Ete Market,,,,,,,,,BNSALD01,110296,7.16,8.41
8.41252,7.25107,110297,Mbafakyon,,,racheal.olarewaju,,,OSGOF,2017/07/13 04:25:58+00,Mbafakyon Market,,,,,,,,,BNSALD12,110297,7.25,8.41
8.41503,7.34952,110298,Mbaade,,,racheal.olarewaju,,,OSGOF,2017/07/13 04:25:58+00,Mbaade Market,,,,,,,,,BNSALD06,110298,7.35,8.42
8.435771,7.28915,110299,Mbajuku,,,racheal.olarewaju,,,OSGOF,2017/07/13 04:25:58+00,Mbajuku Market,,,,,,,,,BNSALD06,110299,7.29,8.44
8.43878,7.19742,110300,Mbakyaaibo,,,racheal.olarewaju,,,OSGOF,2017/07/13 04:25:58+00,Mbakyaaibo Market,,,,,,,,,BNSALD03,110300,7.2,8.44
8.43965,7.35192,110301,Mbawoo,,,racheal.olarewaju,,,OSGOF,2017/07/13 04:25:58+00,Mbawoo Market,,,,,,,,,BNSALD06,110301,7.35,8.44
8.44131,7.09537,110302,Ochoro,,,racheal.olarewaju,,,OSGOF,2017/07/13 04:25:58+00,Ochoro Market,,,,,,,,,BNSALD01,110302,7.1,8.44
8.44566,7.22181,110303,Mbaagayo,,,racheal.olarewaju,,,OSGOF,2017/07/13 04:25:58+00,Mbaagayo Market,,,,,,,,,BNSALD03,110303,7.22,8.45
8.44682,7.33023,110304,Mbaikyo I,,,racheal.olarewaju,,,OSGOF,2017/07/13 04:25:58+00,Mbaikyo I Market,,,,,,,,,BNSALD06,110304,7.33,8.45
8.4511,7.2946,110305,Austoma Settlement,,,racheal.olarewaju,,,OSGOF,2017/07/13 04:25:58+00,Austoma Settlement Market,,,,,,,,,BNSALD06,110305,7.29,8.45
8.46034,7.21296,110306,Mbatswa,,,racheal.olarewaju,,,OSGOF,2017/07/13 04:25:58+00,Mbatswa Market,,,,,,,,,BNSALD03,110306,7.21,8.46
8.46838,7.34495,110307,Onmbasongo,,,racheal.olarewaju,,,OSGOF,2017/07/13 04:25:58+00,Onmbasongo Market,,,,,,,,,BNSALD09,110307,7.34,8.47
8.46952,7.57408,110308,Onmbawuhe,,,racheal.olarewaju,,,OSGOF,2017/07/13 04:25:58+00,Onmbawuhe Market,,,,,,,,,BNSMKD03,110308,7.57,8.47
8.48251,7.2946,110309,Aliade Town,,,racheal.olarewaju,,,OSGOF,2017/07/13 04:25:58+00,Aliade Town Market,,,,,,,,,BNSALD09,110309,7.29,8.48
8.49302,7.37204,110310,Mbaamem,,,racheal.olarewaju,,,OSGOF,2017/07/13 04:25:58+00,Mbaamem Market,,,,,,,,,BNSALD09,110310,7.37,8.49
8.4952,7.34495,110311,Mbachakar,,,racheal.olarewaju,,,OSGOF,2017/07/13 04:25:58+00,Mbachakar Market,,,,,,,,,BNSALD07,110311,7.34,8.5
8.51146,7.19844,110313,Mbaadali,,,racheal.olarewaju,,,OSGOF,2017/07/13 04:25:58+00,Mbaadali Market,,,,,,,,,BNSALD01,110313,7.2,8.51
8.51733,7.33281,110314,Abenga,,,racheal.olarewaju,,,OSGOF,2017/07/13 04:25:58+00,Abenga Market,,,,,,,,,BNSALD09,110314,7.33,8.52
8.5178,7.38895,110315,Mbaaben II,,,racheal.olarewaju,,,OSGOF,2017/07/13 04:25:58+00,Mbaaben II Market,,,,,,,,,BNSALD07,110315,7.39,8.52
8.53808,7.33858,110316,Mbakende I,,,racheal.olarewaju,,,OSGOF,2017/07/13 04:25:58+00,Mbakende I Market,,,,,,,,,BNSALD07,110316,7.34,8.54
8.55318,7.57884,110317,Mbagbanger,,,racheal.olarewaju,,,OSGOF,2017/07/13 04:25:58+00,Mbagbanger Market,,,,,,,,,BNSMKD03,110317,7.58,8.55
8.55777,7.35418,110318,Mbakende II,,,racheal.olarewaju,,,OSGOF,2017/07/13 04:25:58+00,Mbakende II Market,,,,,,,,,BNSALD07,110318,7.35,8.56
8.58059,7.37502,110319,Mbayarikaa II,,,racheal.olarewaju,,,OSGOF,2017/07/13 04:25:58+00,Mbayarikaa II Market,,,,,,,,,BNSALD07,110319,7.38,8.58
8.58084,7.42549,110320,Mase,,,racheal.olarewaju,,,OSGOF,2017/07/13 04:25:58+00,Mase Market,,,,,,,,,BNSALD07,110320,7.43,8.58
8.59886,7.57235,110321,Mbavambe,,,racheal.olarewaju,,,OSGOF,2017/07/13 04:25:58+00,Mbavambe Market,,,,,,,,,BNSMKD03,110321,7.57,8.6
8.60723,7.44974,110322,Mbagbaa,,,racheal.olarewaju,,,OSGOF,2017/07/13 04:25:58+00,Mbagbaa Market,,,,,,,,,BNSALD07,110322,7.45,8.61
8.64347,7.65925,110323,Tswardyugh,,,racheal.olarewaju,,,OSGOF,2017/07/13 04:25:58+00,Tswardyugh Market,,,,,,,,,BNSMKD06,110323,7.66,8.64
8.70432,7.70126,110324,Mbabi,,,racheal.olarewaju,,,OSGOF,2017/07/13 04:25:58+00,Mbabi Market,,,,,,,,,BNSYGJ01,110324,7.7,8.7
8.7398,7.65809,110325,Mbakeng I,,,racheal.olarewaju,,,OSGOF,2017/07/13 04:25:58+00,Mbakeng I Market,,,,,,,,,BNSYGJ01,110325,7.66,8.74
8.13553,7.71575,110326,Agagbe,,,racheal.olarewaju,,,OSGOF,2017/07/13 04:25:58+00,Agagbe Market,,,,,,,,,BNSNAK05,110326,7.72,8.14
8.20505,7.58304,110327,Naka,,,racheal.olarewaju,,,OSGOF,2017/07/13 04:25:58+00,Naka Market,,,,,,,,,BNSNAK03,110327,7.58,8.21
9.29697,7.26868,110329,Nanev,,,racheal.olarewaju,,,OSGOF,2017/07/13 04:25:58+00,Nanev Market,,,,,,,,,BNSKAL02,110329,7.27,9.3
9.33077,7.3022,110330,Mbasaar,,,racheal.olarewaju,,,OSGOF,2017/07/13 04:25:58+00,Mbasaar Market,,,,,,,,,BNSKAL02,110330,7.3,9.33
9.35714,7.32209,110331,Youghur,,,racheal.olarewaju,,,OSGOF,2017/07/13 04:25:58+00,Youghur Market,,,,,,,,,BNSKAL01,110331,7.32,9.36
9.37334,7.16595,110332,Mbanyikyaa,,,racheal.olarewaju,,,OSGOF,2017/07/13 04:25:58+00,Mbanyikyaa Market,,,,,,,,,BNSKAL08,110332,7.17,9.37
9.39651,7.17973,110333,Mbazer I,,,racheal.olarewaju,,,OSGOF,2017/07/13 04:25:58+00,Mbazer I Market,,,,,,,,,BNSKAL08,110333,7.18,9.4
9.40054,7.16605,110334,Mbatange,,,racheal.olarewaju,,,OSGOF,2017/07/13 04:25:58+00,Mbatange Market,,,,,,,,,BNSKAL08,110334,7.17,9.4
9.40816,7.40661,110335,Mbagule,,,racheal.olarewaju,,,OSGOF,2017/07/13 04:25:58+00,Mbagule,,,,,,,,,BNSKAL03,110335,7.41,9.41
9.42381,7.4454,110336,Mbagenga I,,,racheal.olarewaju,,,OSGOF,2017/07/13 04:25:58+00,Mbagenga I Market,,,,,,,,,BNSKAL03,110336,7.45,9.42
9.43269,7.14202,110337,Mbaagbetar I,,,racheal.olarewaju,,,OSGOF,2017/07/13 04:25:58+00,Mbaagbetar I Market,,,,,,,,,BNSKAL08,110337,7.14,9.43
9.4445,7.35188,110338,Mbaaember,,,racheal.olarewaju,,,OSGOF,2017/07/13 04:25:58+00,Mbaaember Market,,,,,,,,,BNSKAL03,110338,7.35,9.44
9.45995,7.17909,110339,Abaji,,,racheal.olarewaju,,,OSGOF,2017/07/13 04:25:58+00,Abaji Market,,,,,,,,,BNSKAL08,110339,7.18,9.46
9.48821,7.14104,110340,Mbayamsa I,,,racheal.olarewaju,,,OSGOF,2017/07/13 04:25:58+00,Mbayamsa I Market,,,,,,,,,BNSKAL08,110340,7.14,9.49
9.49179,7.21817,110341,Mbaashua,,,racheal.olarewaju,,,OSGOF,2017/07/13 04:25:58+00,Mbaashua Market,,,,,,,,,BNSKAL08,110341,7.22,9.49
9.51916,7.1984,110342,Mbaacbetar II,,,racheal.olarewaju,,,OSGOF,2017/07/13 04:25:58+00,Mbaacbetar II Market,,,,,,,,,BNSKAL08,110342,7.2,9.52
9.53317,7.28573,110343,Square Kudi,,,racheal.olarewaju,,,OSGOF,2017/07/13 04:25:58+00,Market Square Kudi,,,,,,,,,BNSKAL04,110343,7.29,9.53
9.54143,7.20533,110344,Mbaaonshi Mbadam,,,racheal.olarewaju,,,OSGOF,2017/07/13 04:25:58+00,Mbaaonshi Mbadam Market,,,,,,,,,BNSKAL04,110344,7.21,9.54
9.62581,7.08315,110345,Mbayange,,,racheal.olarewaju,,,OSGOF,2017/07/13 04:25:58+00,Mbayange Market,,,,,,,,,BNSKAL08,110345,7.08,9.63
9.62704,7.1241,110346,Agushi,,,racheal.olarewaju,,,OSGOF,2017/07/13 04:25:58+00,Agushi Market,,,,,,,,,BNSKAL04,110346,7.12,9.63
9.64214,7.38603,110347,Mbakozer II,,,racheal.olarewaju,,,OSGOF,2017/07/13 04:25:58+00,Mbakozer II Market,,,,,,,,,BNSKAL09,110347,7.39,9.64
9.64615,7.33933,110348,Mbakpire I,,,racheal.olarewaju,,,OSGOF,2017/07/13 04:25:58+00,Mbakpire I Market,,,,,,,,,BNSKAL04,110348,7.34,9.65
9.6492,7.37061,110349,Mbagbaudu,,,racheal.olarewaju,,,OSGOF,2017/07/13 04:25:58+00,Mbagbaudu Market,,,,,,,,,BNSKAL09,110349,7.37,9.65
9.68805,7.13198,110350,Tor Tacha,,,racheal.olarewaju,,,OSGOF,2017/07/13 04:25:58+00,Tor Tacha Market,,,,,,,,,BNSKAL11,110350,7.13,9.69
9.69286,7.35128,110351,Mbaag Ande,,,racheal.olarewaju,,,OSGOF,2017/07/13 04:25:58+00,Mbaag Ande Market,,,,,,,,,BNSKAL09,110351,7.35,9.69
9.72056,7.18541,110352,Nyamshadaa,,,racheal.olarewaju,,,OSGOF,2017/07/13 04:25:58+00,Nyamshadaa Market,,,,,,,,,BNSKAL11,110352,7.19,9.72
9.72976,7.36519,110353,Vambe Square,,,racheal.olarewaju,,,OSGOF,2017/07/13 04:25:58+00,Vambe Market Square,,,,,,,,,BNSUKM12,110353,7.37,9.73
9.73401,7.40865,110354,Tegher,,,racheal.olarewaju,,,OSGOF,2017/07/13 04:25:58+00,Tegher Market,,,,,,,,,BNSUKM12,110354,7.41,9.73
9.737,7.18415,110355,Mbaapine,,,racheal.olarewaju,,,OSGOF,2017/07/13 04:25:58+00,Mbaapine Market,,,,,,,,,BNSKAL11,110355,7.18,9.74
9.74522,7.41609,110356,Mbaaule I,,,racheal.olarewaju,,,OSGOF,2017/07/13 04:25:58+00,Mbaaule I Market,,,,,,,,,BNSUKM12,110356,7.42,9.75
9.74947,7.37633,110357,Mbata,,,racheal.olarewaju,,,OSGOF,2017/07/13 04:25:58+00,Mbata Market,,,,,,,,,BNSUKM13,110357,7.38,9.75
9.75206,7.41098,110358,M Bakutov,,,racheal.olarewaju,,,OSGOF,2017/07/13 04:25:58+00,M Bakutov Market,,,,,,,,,BNSUKM13,110358,7.41,9.75
9.76568,7.16056,110359,Mbamough,,,racheal.olarewaju,,,OSGOF,2017/07/13 04:25:58+00,Mbamough Market,,,,,,,,,BNSKAL11,110359,7.16,9.77
9.77209,7.40274,110360,Agbur Square,,,racheal.olarewaju,,,OSGOF,2017/07/13 04:25:58+00,Agbur Market Square,,,,,,,,,BNSUKM13,110360,7.4,9.77
9.77568,7.37919,110361,Mbapenda,,,racheal.olarewaju,,,OSGOF,2017/07/13 04:25:58+00,Mbapenda Market,,,,,,,,,BNSUKM13,110361,7.38,9.78
9.77922,7.39946,110362,Mbatea I,,,racheal.olarewaju,,,OSGOF,2017/07/13 04:25:58+00,Mbatea I Market,,,,,,,,,BNSUKM13,110362,7.4,9.78
9.78985,7.36367,110363,Mbawanche,,,racheal.olarewaju,,,OSGOF,2017/07/13 04:25:58+00,Mbawanche Market,,,,,,,,,BNSUKM13,110363,7.36,9.79
9.79436,7.17602,110364,Awange,,,racheal.olarewaju,,,OSGOF,2017/07/13 04:25:58+00,Awange Market,,,,,,,,,BNSKAL11,110364,7.18,9.79
9.79628,7.416,110365,Mbakura I,,,racheal.olarewaju,,,OSGOF,2017/07/13 04:25:58+00,Mbakura I Market,,,,,,,,,BNSUKM13,110365,7.42,9.8
9.8125,7.4475,110366,Chilebo,,,racheal.olarewaju,,,OSGOF,2017/07/13 04:25:58+00,Chilebo Market,,,,,,,,,BNSUKM13,110366,7.45,9.81
9.81914,7.45796,110367,Mbasaradi,,,racheal.olarewaju,,,OSGOF,2017/07/13 04:25:58+00,Mbasaradi Market,,,,,,,,,BNSUKM13,110367,7.46,9.82
9.70031,7.33989,110368,Mbahirnyam I,,,racheal.olarewaju,,,OSGOF,2017/07/13 04:25:58+00,Mbahirnyam I Market,,,,,,,,,BNSKAL09,110368,7.34,9.7
8.48435,7.06501,110369,Mbangur,,,racheal.olarewaju,,,OSGOF,2017/07/13 04:25:58+00,Mbangur Market,,,,,,,,,BNSJUX11,110369,7.07,8.48
8.49956,7.03335,110370,Shiriki,,,racheal.olarewaju,,,OSGOF,2017/07/13 04:25:58+00,Shiriki Market,,,,,,,,,BNSJUX11,110370,7.03,8.5
8.54655,7.29034,110371,Mba Abenga,,,racheal.olarewaju,,,OSGOF,2017/07/13 04:25:58+00,Mba Abenga Market,,,,,,,,,BNSTSE02,110371,7.29,8.55
8.58214,7.06112,110372,Mbawar,,,racheal.olarewaju,,,OSGOF,2017/07/13 04:25:58+00,Mbawar Market,,,,,,,,,BNSTSE06,110372,7.06,8.58
8.60139,6.95398,110373,Mbaagba,,,racheal.olarewaju,,,OSGOF,2017/07/13 04:25:58+00,Mbaagba Market,,,,,,,,,BNSTSE01,110373,6.95,8.6
8.72724,7.95066,110374,Akputu,,,racheal.olarewaju,,,OSGOF,2017/07/13 04:25:58+00,Akputu Market,,,,,,,,,BNSYGJ04,110374,7.95,8.73
8.97083,6.80328,110375,Mbagbaya,,,racheal.olarewaju,,,OSGOF,2017/07/13 04:25:58+00,Mbagbaya Market,,,,,,,,,BNSTSE11,110375,6.8,8.97
8.98382,6.80937,110376,Mbaemen,,,racheal.olarewaju,,,OSGOF,2017/07/13 04:25:58+00,Mbaemen Market,,,,,,,,,BNSTSE11,110376,6.81,8.98
9.32319,6.77419,110377,Mbatse Tse II,,,racheal.olarewaju,,,OSGOF,2017/07/13 04:25:58+00,Mbatse Tse II Market,,,,,,,,,BNSWDP06,110377,6.77,9.32
9.40074,6.84722,110378,Kwenen,,,racheal.olarewaju,,,OSGOF,2017/07/13 04:25:58+00,Kwenen Market,,,,,,,,,BNSWDP06,110378,6.85,9.4
9.41034,6.98022,110379,Agundusha,,,racheal.olarewaju,,,OSGOF,2017/07/13 04:25:58+00,Agundusha Market,,,,,,,,,BNSWDP02,110379,6.98,9.41
9.41057,6.96113,110380,Ihangev,,,racheal.olarewaju,,,OSGOF,2017/07/13 04:25:58+00,Ihangev Market,,,,,,,,,BNSWDP02,110380,6.96,9.41
9.41802,6.85719,110381,Kwenen,,,racheal.olarewaju,,,OSGOF,2017/07/13 04:25:58+00,Kwenen,,,,,,,,,BNSWDP06,110381,6.86,9.42
9.42463,6.96224,110382,Mbayongo,,,racheal.olarewaju,,,OSGOF,2017/07/13 04:25:58+00,Mbayongo Market,,,,,,,,,BNSWDP02,110382,6.96,9.42
9.42664,7.04689,110383,Tomataan,,,racheal.olarewaju,,,OSGOF,2017/07/13 04:25:58+00,Tomataan Market,,,,,,,,,BNSKAL08,110383,7.05,9.43
9.43189,6.99315,110384,Mbakor,,,racheal.olarewaju,,,OSGOF,2017/07/13 04:25:58+00,Mbakor Market,,,,,,,,,BNSWDP02,110384,6.99,9.43
9.43313,6.91718,110385,Ichaveribya,,,racheal.olarewaju,,,OSGOF,2017/07/13 04:25:58+00,Ichaveribya Market,,,,,,,,,BNSWDP02,110385,6.92,9.43
9.4372,7.0206,110386,Abanve,,,racheal.olarewaju,,,OSGOF,2017/07/13 04:25:58+00,Abanve Market,,,,,,,,,BNSWDP02,110386,7.02,9.44
9.45583,6.9523,110387,Mbawuar,,,racheal.olarewaju,,,OSGOF,2017/07/13 04:25:58+00,Mbawuar Market,,,,,,,,,BNSWDP02,110387,6.95,9.46
